weight_svm,weight_bert,threshold,pr_auc,roc_auc,fraud_precision,fraud_recall,fraud_f1,confusion_matrix
0.55,0.44999999999999996,0.44,0.8598671880629305,0.9538241801789902,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.6000000000000001,0.3999999999999999,0.38,0.8589864822289692,0.9536012681219246,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.6000000000000001,0.3999999999999999,0.39,0.8589864822289692,0.9536012681219246,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.65,0.35,0.35000000000000003,0.8582107819992105,0.9533948680690862,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.0,1.0,0.04,0.8278583289556997,0.9641379908193257,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.0,1.0,0.05,0.8278583289556997,0.9641379908193257,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.0,1.0,0.060000000000000005,0.8278583289556997,0.9641379908193257,0.84,0.7850467289719626,0.8115942028985508,"{'tn': 2248, 'fp': 16, 'fn': 23, 'tp': 84}"
0.55,0.44999999999999996,0.25,0.8598671880629305,0.9538241801789902,0.819047619047619,0.8037383177570093,0.8113207547169812,"{'tn': 2245, 'fp': 19, 'fn': 21, 'tp': 86}"
0.15000000000000002,0.85,0.93,0.8599738852870242,0.9570522770053829,0.9615384615384616,0.7009345794392523,0.8108108108108109,"{'tn': 2261, 'fp': 3, 'fn': 32, 'tp': 75}"
0.55,0.44999999999999996,0.75,0.8598671880629305,0.9538241801789902,0.9615384615384616,0.7009345794392523,0.8108108108108109,"{'tn': 2261, 'fp': 3, 'fn': 32, 'tp': 75}"
0.30000000000000004,0.7,0.86,0.8598437290324139,0.9553391565668241,0.9615384615384616,0.7009345794392523,0.8108108108108109,"{'tn': 2261, 'fp': 3, 'fn': 32, 'tp': 75}"
0.35000000000000003,0.6499999999999999,0.8300000000000001,0.8596133878392408,0.9549635084706581,0.9615384615384616,0.7009345794392523,0.8108108108108109,"{'tn': 2261, 'fp': 3, 'fn': 32, 'tp': 75}"
0.4,0.6,0.81,0.85954274625519,0.9545961163766058,0.9615384615384616,0.7009345794392523,0.8108108108108109,"{'tn': 2261, 'fp': 3, 'fn': 32, 'tp': 75}"
