weight_classic,weight_bert,threshold,pr_auc,roc_auc,fraud_precision,fraud_recall,fraud_f1,confusion_matrix
0.6000000000000001,0.3999999999999999,0.62,0.8508221203189482,0.9579810772431558,0.9318181818181818,0.7663551401869159,0.841025641025641,"{'tn': 2258, 'fp': 6, 'fn': 25, 'tp': 82}"
0.5,0.5,0.68,0.8507490041150283,0.957960437237872,0.9318181818181818,0.7663551401869159,0.841025641025641,"{'tn': 2258, 'fp': 6, 'fn': 25, 'tp': 82}"
0.45,0.55,0.7100000000000001,0.8506656257701694,0.957960437237872,0.9318181818181818,0.7663551401869159,0.841025641025641,"{'tn': 2258, 'fp': 6, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.65,0.8506623873399228,0.9579604372378719,0.9318181818181818,0.7663551401869159,0.841025641025641,"{'tn': 2258, 'fp': 6, 'fn': 25, 'tp': 82}"
0.25,0.75,0.8400000000000001,0.8503486043881655,0.9580017172484395,0.9418604651162791,0.7570093457943925,0.8393782383419689,"{'tn': 2259, 'fp': 5, 'fn': 26, 'tp': 81}"
0.6000000000000001,0.3999999999999999,0.61,0.8508221203189482,0.9579810772431558,0.9213483146067416,0.7663551401869159,0.8367346938775511,"{'tn': 2257, 'fp': 7, 'fn': 25, 'tp': 82}"
0.65,0.35,0.53,0.8511640057050309,0.9580017172484396,0.8936170212765957,0.7850467289719626,0.835820895522388,"{'tn': 2254, 'fp': 10, 'fn': 23, 'tp': 84}"
0.65,0.35,0.54,0.8511640057050309,0.9580017172484396,0.8936170212765957,0.7850467289719626,0.835820895522388,"{'tn': 2254, 'fp': 10, 'fn': 23, 'tp': 84}"
0.65,0.35,0.59,0.8511640057050309,0.9580017172484396,0.9310344827586207,0.7570093457943925,0.8350515463917526,"{'tn': 2258, 'fp': 6, 'fn': 26, 'tp': 81}"
0.30000000000000004,0.7,0.81,0.8503110234999359,0.9579728212410423,0.9310344827586207,0.7570093457943925,0.8350515463917526,"{'tn': 2258, 'fp': 6, 'fn': 26, 'tp': 81}"
0.2,0.8,0.87,0.8501611749032782,0.9580182292526667,0.9310344827586207,0.7570093457943925,0.8350515463917526,"{'tn': 2258, 'fp': 6, 'fn': 26, 'tp': 81}"
0.6000000000000001,0.3999999999999999,0.54,0.8508221203189482,0.9579810772431558,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.6000000000000001,0.3999999999999999,0.55,0.8508221203189482,0.9579810772431558,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.6000000000000001,0.3999999999999999,0.56,0.8508221203189482,0.9579810772431558,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.7000000000000001,0.29999999999999993,0.55,0.8507393708834945,0.9579810772431558,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.5700000000000001,0.8506623873399228,0.9579604372378719,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.5800000000000001,0.8506623873399228,0.9579604372378719,0.9021739130434783,0.7757009345794392,0.8341708542713567,"{'tn': 2255, 'fp': 9, 'fn': 24, 'tp': 83}"
0.65,0.35,0.5800000000000001,0.8511640057050309,0.9580017172484396,0.9111111111111111,0.7663551401869159,0.8324873096446701,"{'tn': 2256, 'fp': 8, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.64,0.8506623873399228,0.9579604372378719,0.9111111111111111,0.7663551401869159,0.8324873096446701,"{'tn': 2256, 'fp': 8, 'fn': 25, 'tp': 82}"
0.4,0.6,0.74,0.8503840688886397,0.9579604372378719,0.9204545454545454,0.7570093457943925,0.8307692307692308,"{'tn': 2257, 'fp': 7, 'fn': 26, 'tp': 81}"
0.25,0.75,0.8300000000000001,0.8503486043881655,0.9580017172484395,0.9204545454545454,0.7570093457943925,0.8307692307692308,"{'tn': 2257, 'fp': 7, 'fn': 26, 'tp': 81}"
0.6000000000000001,0.3999999999999999,0.53,0.8508221203189482,0.9579810772431558,0.8924731182795699,0.7757009345794392,0.83,"{'tn': 2254, 'fp': 10, 'fn': 24, 'tp': 83}"
0.5,0.5,0.6,0.8507490041150283,0.957960437237872,0.8924731182795699,0.7757009345794392,0.83,"{'tn': 2254, 'fp': 10, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.56,0.8506623873399228,0.9579604372378719,0.8924731182795699,0.7757009345794392,0.83,"{'tn': 2254, 'fp': 10, 'fn': 24, 'tp': 83}"
0.65,0.35,0.6,0.8511640057050309,0.9580017172484396,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.6000000000000001,0.3999999999999999,0.63,0.8508221203189482,0.9579810772431558,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.5,0.5,0.6900000000000001,0.8507490041150283,0.957960437237872,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.45,0.55,0.72,0.8506656257701694,0.957960437237872,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.55,0.44999999999999996,0.66,0.8506623873399228,0.9579604372378719,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.4,0.6,0.75,0.8503840688886397,0.9579604372378719,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.35000000000000003,0.6499999999999999,0.78,0.8500817158700859,0.9579563092368152,0.9302325581395349,0.7476635514018691,0.8290155440414507,"{'tn': 2258, 'fp': 6, 'fn': 27, 'tp': 80}"
0.6000000000000001,0.3999999999999999,0.5700000000000001,0.8508221203189482,0.9579810772431558,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.6000000000000001,0.3999999999999999,0.5800000000000001,0.8508221203189482,0.9579810772431558,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.6000000000000001,0.3999999999999999,0.59,0.8508221203189482,0.9579810772431558,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.6000000000000001,0.3999999999999999,0.6,0.8508221203189482,0.9579810772431558,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.61,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.62,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.63,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.64,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.65,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.66,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.5,0.5,0.67,0.8507490041150283,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.7000000000000001,0.29999999999999993,0.56,0.8507393708834945,0.9579810772431558,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.64,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.65,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.66,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.67,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.68,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.6900000000000001,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.45,0.55,0.7000000000000001,0.8506656257701694,0.957960437237872,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.59,0.8506623873399228,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.6,0.8506623873399228,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.61,0.8506623873399228,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.62,0.8506623873399228,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.55,0.44999999999999996,0.63,0.8506623873399228,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.4,0.6,0.68,0.8503840688886397,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.4,0.6,0.6900000000000001,0.8503840688886397,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.4,0.6,0.7000000000000001,0.8503840688886397,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.4,0.6,0.7100000000000001,0.8503840688886397,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.4,0.6,0.72,0.8503840688886397,0.9579604372378719,0.9010989010989011,0.7663551401869159,0.8282828282828283,"{'tn': 2255, 'fp': 9, 'fn': 25, 'tp': 82}"
0.65,0.35,0.49,0.8511640057050309,0.9580017172484396,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.65,0.35,0.5,0.8511640057050309,0.9580017172484396,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.65,0.35,0.51,0.8511640057050309,0.9580017172484396,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.65,0.35,0.52,0.8511640057050309,0.9580017172484396,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.6000000000000001,0.3999999999999999,0.49,0.8508221203189482,0.9579810772431558,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.6000000000000001,0.3999999999999999,0.5,0.8508221203189482,0.9579810772431558,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.7000000000000001,0.29999999999999993,0.5,0.8507393708834945,0.9579810772431558,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.7000000000000001,0.29999999999999993,0.51,0.8507393708834945,0.9579810772431558,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.7000000000000001,0.29999999999999993,0.52,0.8507393708834945,0.9579810772431558,0.875,0.7850467289719626,0.8275862068965517,"{'tn': 2252, 'fp': 12, 'fn': 23, 'tp': 84}"
0.30000000000000004,0.7,0.8,0.8503110234999359,0.9579728212410423,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.2,0.8,0.8400000000000001,0.8501611749032782,0.9580182292526667,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.2,0.8,0.85,0.8501611749032782,0.9580182292526667,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.2,0.8,0.86,0.8501611749032782,0.9580182292526667,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.77,0.8500817158700859,0.9579563092368152,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.15000000000000002,0.85,0.88,0.8498641632839652,0.9580718932664047,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.15000000000000002,0.85,0.89,0.8498641632839652,0.9580718932664047,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.1,0.9,0.92,0.8493457001984412,0.9581916052970508,0.9101123595505618,0.7570093457943925,0.826530612244898,"{'tn': 2256, 'fp': 8, 'fn': 26, 'tp': 81}"
0.6000000000000001,0.3999999999999999,0.52,0.8508221203189482,0.9579810772431558,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.5,0.5,0.55,0.8507490041150283,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.5,0.5,0.56,0.8507490041150283,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.5,0.5,0.5700000000000001,0.8507490041150283,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.5,0.5,0.5800000000000001,0.8507490041150283,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.5,0.5,0.59,0.8507490041150283,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.45,0.55,0.6,0.8506656257701694,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.45,0.55,0.61,0.8506656257701694,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.45,0.55,0.62,0.8506656257701694,0.957960437237872,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.51,0.8506623873399228,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.52,0.8506623873399228,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.53,0.8506623873399228,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.54,0.8506623873399228,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.55,0.8506623873399228,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.4,0.6,0.64,0.8503840688886397,0.9579604372378719,0.8829787234042553,0.7757009345794392,0.8258706467661692,"{'tn': 2253, 'fp': 11, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.25,0.8503110234999359,0.9579728212410423,0.8585858585858586,0.794392523364486,0.8252427184466019,"{'tn': 2250, 'fp': 14, 'fn': 22, 'tp': 85}"
0.7000000000000001,0.29999999999999993,0.5700000000000001,0.8507393708834945,0.9579810772431558,0.9195402298850575,0.7476635514018691,0.8247422680412371,"{'tn': 2257, 'fp': 7, 'fn': 27, 'tp': 80}"
0.7000000000000001,0.29999999999999993,0.5800000000000001,0.8507393708834945,0.9579810772431558,0.9195402298850575,0.7476635514018691,0.8247422680412371,"{'tn': 2257, 'fp': 7, 'fn': 27, 'tp': 80}"
0.15000000000000002,0.85,0.9,0.8498641632839652,0.9580718932664047,0.9195402298850575,0.7476635514018691,0.8247422680412371,"{'tn': 2257, 'fp': 7, 'fn': 27, 'tp': 80}"
0.65,0.35,0.55,0.8511640057050309,0.9580017172484396,0.8913043478260869,0.7663551401869159,0.8241206030150754,"{'tn': 2254, 'fp': 10, 'fn': 25, 'tp': 82}"
0.65,0.35,0.56,0.8511640057050309,0.9580017172484396,0.8913043478260869,0.7663551401869159,0.8241206030150754,"{'tn': 2254, 'fp': 10, 'fn': 25, 'tp': 82}"
0.65,0.35,0.5700000000000001,0.8511640057050309,0.9580017172484396,0.8913043478260869,0.7663551401869159,0.8241206030150754,"{'tn': 2254, 'fp': 10, 'fn': 25, 'tp': 82}"
0.75,0.25,0.53,0.8501362680608977,0.9579645652389287,0.8913043478260869,0.7663551401869159,0.8241206030150754,"{'tn': 2254, 'fp': 10, 'fn': 25, 'tp': 82}"
0.65,0.35,0.48000000000000004,0.8511640057050309,0.9580017172484396,0.865979381443299,0.7850467289719626,0.8235294117647058,"{'tn': 2251, 'fp': 13, 'fn': 23, 'tp': 84}"
0.7000000000000001,0.29999999999999993,0.49,0.8507393708834945,0.9579810772431558,0.865979381443299,0.7850467289719626,0.8235294117647058,"{'tn': 2251, 'fp': 13, 'fn': 23, 'tp': 84}"
0.65,0.35,0.61,0.8511640057050309,0.9580017172484396,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.65,0.35,0.62,0.8511640057050309,0.9580017172484396,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.6000000000000001,0.3999999999999999,0.64,0.8508221203189482,0.9579810772431558,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.6000000000000001,0.3999999999999999,0.65,0.8508221203189482,0.9579810772431558,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.5,0.5,0.7000000000000001,0.8507490041150283,0.957960437237872,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.5,0.5,0.7100000000000001,0.8507490041150283,0.957960437237872,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.45,0.55,0.73,0.8506656257701694,0.957960437237872,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.55,0.44999999999999996,0.67,0.8506623873399228,0.9579604372378719,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.55,0.44999999999999996,0.68,0.8506623873399228,0.9579604372378719,0.9294117647058824,0.7383177570093458,0.8229166666666666,"{'tn': 2258, 'fp': 6, 'fn': 28, 'tp': 79}"
0.4,0.6,0.73,0.8503840688886397,0.9579604372378719,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.25,0.75,0.8,0.8503486043881655,0.9580017172484395,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.25,0.75,0.81,0.8503486043881655,0.9580017172484395,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.25,0.75,0.8200000000000001,0.8503486043881655,0.9580017172484395,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.30000000000000004,0.7,0.76,0.8503110234999359,0.9579728212410423,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.30000000000000004,0.7,0.77,0.8503110234999359,0.9579728212410423,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.30000000000000004,0.7,0.78,0.8503110234999359,0.9579728212410423,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.30000000000000004,0.7,0.79,0.8503110234999359,0.9579728212410423,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.72,0.8500817158700859,0.9579563092368152,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.73,0.8500817158700859,0.9579563092368152,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.74,0.8500817158700859,0.9579563092368152,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.75,0.8500817158700859,0.9579563092368152,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.35000000000000003,0.6499999999999999,0.76,0.8500817158700859,0.9579563092368152,0.9,0.7570093457943925,0.8223350253807107,"{'tn': 2255, 'fp': 9, 'fn': 26, 'tp': 81}"
0.6000000000000001,0.3999999999999999,0.51,0.8508221203189482,0.9579810772431558,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.5,0.5,0.53,0.8507490041150283,0.957960437237872,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.5,0.5,0.54,0.8507490041150283,0.957960437237872,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.7000000000000001,0.29999999999999993,0.53,0.8507393708834945,0.9579810772431558,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.7000000000000001,0.29999999999999993,0.54,0.8507393708834945,0.9579810772431558,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.45,0.55,0.5700000000000001,0.8506656257701694,0.957960437237872,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.45,0.55,0.5800000000000001,0.8506656257701694,0.957960437237872,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.45,0.55,0.59,0.8506656257701694,0.957960437237872,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.55,0.44999999999999996,0.5,0.8506623873399228,0.9579604372378719,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.4,0.6,0.61,0.8503840688886397,0.9579604372378719,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.4,0.6,0.62,0.8503840688886397,0.9579604372378719,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.4,0.6,0.63,0.8503840688886397,0.9579604372378719,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.68,0.8503110234999359,0.9579728212410423,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.65,0.8500817158700859,0.9579563092368152,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.66,0.8500817158700859,0.9579563092368152,0.8736842105263158,0.7757009345794392,0.8217821782178217,"{'tn': 2252, 'fp': 12, 'fn': 24, 'tp': 83}"
0.25,0.75,0.21000000000000002,0.8503486043881655,0.9580017172484395,0.85,0.794392523364486,0.821256038647343,"{'tn': 2249, 'fp': 15, 'fn': 22, 'tp': 85}"
0.2,0.8,0.17,0.8501611749032782,0.9580182292526667,0.85,0.794392523364486,0.821256038647343,"{'tn': 2249, 'fp': 15, 'fn': 22, 'tp': 85}"
0.15000000000000002,0.85,0.13,0.8498641632839652,0.9580718932664047,0.85,0.794392523364486,0.821256038647343,"{'tn': 2249, 'fp': 15, 'fn': 22, 'tp': 85}"
0.30000000000000004,0.7,0.8200000000000001,0.8503110234999359,0.9579728212410423,0.9397590361445783,0.7289719626168224,0.8210526315789474,"{'tn': 2259, 'fp': 5, 'fn': 29, 'tp': 78}"
0.45,0.55,0.63,0.8506656257701694,0.957960437237872,0.8817204301075269,0.7663551401869159,0.82,"{'tn': 2253, 'fp': 11, 'fn': 25, 'tp': 82}"
0.4,0.6,0.65,0.8503840688886397,0.9579604372378719,0.8817204301075269,0.7663551401869159,0.82,"{'tn': 2253, 'fp': 11, 'fn': 25, 'tp': 82}"
